attacker_id,attacker_name,defender_id,defender_name,atk_upgrade,hp_upgrade,attacker_atk,defender_hp,hits_to_kill,hits_base,hits_delta
8,Steel Ball,30,Void Eye,0,1,55.0,1750.3,32,28,4
8,Steel Ball,30,Void Eye,0,2,55.0,2206.9,41,28,13
8,Steel Ball,30,Void Eye,1,0,61.6,1522.0,25,28,-3
8,Steel Ball,30,Void Eye,1,1,61.6,1750.3,29,28,1
8,Steel Ball,30,Void Eye,1,2,61.6,2206.9,36,28,8
8,Steel Ball,30,Void Eye,2,0,74.8,1522.0,21,28,-7
8,Steel Ball,30,Void Eye,2,1,74.8,1750.3,24,28,-4
8,Steel Ball,30,Void Eye,2,2,74.8,2206.9,30,28,2
8,Steel Ball,31,Vortex,0,0,55.0,7425.0,135,135,0
8,Steel Ball,31,Vortex,0,1,55.0,8538.8,156,135,21
8,Steel Ball,31,Vortex,0,2,55.0,10766.2,196,135,61
8,Steel Ball,31,Vortex,1,0,61.6,7425.0,121,135,-14
8,Steel Ball,31,Vortex,1,1,61.6,8538.8,139,135,4
8,Steel Ball,31,Vortex,1,2,61.6,10766.2,175,135,40
8,Steel Ball,31,Vortex,2,0,74.8,7425.0,100,135,-35
8,Steel Ball,31,Vortex,2,1,74.8,8538.8,115,135,-20
8,Steel Ball,31,Vortex,2,2,74.8,10766.2,144,135,9
8,Steel Ball,2002,Mountain,0,0,55.0,136657.0,2485,2485,0
8,Steel Ball,2002,Mountain,0,1,55.0,157155.5,2858,2485,373
8,Steel Ball,2002,Mountain,0,2,55.0,198152.6,3603,2485,1118
8,Steel Ball,2002,Mountain,1,0,61.6,136657.0,2219,2485,-266
8,Steel Ball,2002,Mountain,1,1,61.6,157155.5,2552,2485,67
8,Steel Ball,2002,Mountain,1,2,61.6,198152.6,3217,2485,732
8,Steel Ball,2002,Mountain,2,0,74.8,136657.0,1827,2485,-658
8,Steel Ball,2002,Mountain,2,1,74.8,157155.5,2102,2485,-383
8,Steel Ball,2002,Mountain,2,2,74.8,198152.6,2650,2485,165
9,Fang,1,Fortress,0,0,63.0,43938.0,698,698,0
9,Fang,1,Fortress,0,1,63.0,50528.7,803,698,105
9,Fang,1,Fortress,0,2,63.0,63710.1,1012,698,314
9,Fang,1,Fortress,1,0,70.6,43938.0,623,698,-75
9,Fang,1,Fortress,1,1,70.6,50528.7,717,698,19
9,Fang,1,Fortress,1,2,70.6,63710.1,903,698,205
9,Fang,1,Fortress,2,0,85.7,43938.0,513,698,-185
9,Fang,1,Fortress,2,1,85.7,50528.7,590,698,-108
9,Fang,1,Fortress,2,2,85.7,63710.1,744,698,46
9,Fang,2,Marksman,0,0,63.0,1622.0,26,26,0
9,Fang,2,Marksman,0,1,63.0,1865.3,30,26,4
9,Fang,2,Marksman,0,2,63.0,2351.9,38,26,12
9,Fang,2,Marksman,1,0,70.6,1622.0,23,26,-3
9,Fang,2,Marksman,1,1,70.6,1865.3,27,26,1
9,Fang,2,Marksman,1,2,70.6,2351.9,34,26,8
9,Fang,2,Marksman,2,0,85.7,1622.0,19,26,-7
9,Fang,2,Marksman,2,1,85.7,1865.3,22,26,-4
9,Fang,2,Marksman,2,2,85.7,2351.9,28,26,2
9,Fang,3,Vulcan,0,0,63.0,30279.0,481,481,0
9,Fang,3,Vulcan,0,1,63.0,34820.8,553,481,72
9,Fang,3,Vulcan,0,2,63.0,43904.5,697,481,216
9,Fang,3,Vulcan,1,0,70.6,30279.0,430,481,-51
9,Fang,3,Vulcan,1,1,70.6,34820.8,494,481,13
9,Fang,3,Vulcan,1,2,70.6,43904.5,623,481,142
9,Fang,3,Vulcan,2,0,85.7,30279.0,354,481,-127
9,Fang,3,Vulcan,2,1,85.7,34820.8,407,481,-74
9,Fang,3,Vulcan,2,2,85.7,43904.5,513,481,32
9,Fang,4,Melting Point,0,0,63.0,30907.0,491,491,0
9,Fang,4,Melting Point,0,1,63.0,35543.0,565,491,74
9,Fang,4,Melting Point,0,2,63.0,44815.2,712,491,221
9,Fang,4,Melting Point,1,0,70.6,30907.0,439,491,-52
9,Fang,4,Melting Point,1,1,70.6,35543.0,504,491,13
9,Fang,4,Melting Point,1,2,70.6,44815.2,636,491,145
9,Fang,4,Melting Point,2,0,85.7,30907.0,361,491,-130
9,Fang,4,Melting Point,2,1,85.7,35543.0,415,491,-76
9,Fang,4,Melting Point,2,2,85.7,44815.2,524,491,33
9,Fang,5,Rhino,0,0,63.0,19297.0,307,307,0
9,Fang,5,Rhino,0,1,63.0,22191.5,353,307,46
9,Fang,5,Rhino,0,2,63.0,27980.6,445,307,138
9,Fang,5,Rhino,1,0,70.6,19297.0,274,307,-33
9,Fang,5,Rhino,1,1,70.6,22191.5,315,307,8
9,Fang,5,Rhino,1,2,70.6,27980.6,397,307,90
9,Fang,5,Rhino,2,0,85.7,19297.0,226,307,-81
9,Fang,5,Rhino,2,1,85.7,22191.5,260,307,-47
9,Fang,5,Rhino,2,2,85.7,27980.6,327,307,20
9,Fang,6,Wasp,0,0,63.0,311.0,5,5,0
9,Fang,6,Wasp,0,1,63.0,357.6,6,5,1
9,Fang,6,Wasp,0,2,63.0,450.9,8,5,3
9,Fang,6,Wasp,1,0,70.6,311.0,5,5,0
9,Fang,6,Wasp,1,1,70.6,357.6,6,5,1
9,Fang,6,Wasp,1,2,70.6,450.9,7,5,2
9,Fang,6,Wasp,2,0,85.7,311.0,4,5,-1
9,Fang,6,Wasp,2,1,85.7,357.6,5,5,0
9,Fang,6,Wasp,2,2,85.7,450.9,6,5,1
9,Fang,7,Mustang,0,0,63.0,343.0,6,6,0
9,Fang,7,Mustang,0,1,63.0,394.4,7,6,1
9,Fang,7,Mustang,0,2,63.0,497.3,8,6,2
9,Fang,7,Mustang,1,0,70.6,343.0,5,6,-1
9,Fang,7,Mustang,1,1,70.6,394.4,6,6,0
9,Fang,7,Mustang,1,2,70.6,497.3,8,6,2
9,Fang,7,Mustang,2,0,85.7,343.0,5,6,-1
9,Fang,7,Mustang,2,1,85.7,394.4,5,6,-1
9,Fang,7,Mustang,2,2,85.7,497.3,6,6,0
9,Fang,8,Steel Ball,0,0,63.0,4571.0,73,73,0
9,Fang,8,Steel Ball,0,1,63.0,5256.6,84,73,11
9,Fang,8,Steel Ball,0,2,63.0,6627.9,106,73,33
9,Fang,8,Steel Ball,1,0,70.6,4571.0,65,73,-8
9,Fang,8,Steel Ball,1,1,70.6,5256.6,75,73,2
9,Fang,8,Steel Ball,1,2,70.6,6627.9,94,73,21
9,Fang,8,Steel Ball,2,0,85.7,4571.0,54,73,-19
9,Fang,8,Steel Ball,2,1,85.7,5256.6,62,73,-11
9,Fang,8,Steel Ball,2,2,85.7,6627.9,78,73,5
9,Fang,9,Fang,0,0,63.0,117.0,2,2,0
9,Fang,9,Fang,0,1,63.0,134.5,3,2,1
9,Fang,9,Fang,0,2,63.0,169.7,3,2,1
9,Fang,9,Fang,1,0,70.6,117.0,2,2,0
9,Fang,9,Fang,1,1,70.6,134.5,2,2,0
9,Fang,9,Fang,1,2,70.6,169.7,3,2,1
9,Fang,9,Fang,2,0,85.7,117.0,2,2,0
9,Fang,9,Fang,2,1,85.7,134.5,2,2,0
9,Fang,9,Fang,2,2,85.7,169.7,2,2,0
9,Fang,10,Crawler,0,0,63.0,263.0,5,5,0
9,Fang,10,Crawler,0,1,63.0,302.4,5,5,0
9,Fang,10,Crawler,0,2,63.0,381.3,7,5,2
9,Fang,10,Crawler,1,0,70.6,263.0,4,5,-1
9,Fang,10,Crawler,1,1,70.6,302.4,5,5,0
9,Fang,10,Crawler,1,2,70.6,381.3,6,5,1
9,Fang,10,Crawler,2,0,85.7,263.0,4,5,-1
9,Fang,10,Crawler,2,1,85.7,302.4,4,5,-1
9,Fang,10,Crawler,2,2,85.7,381.3,5,5,0
9,Fang,11,Overlord,0,0,63.0,21339.0,339,339,0
9,Fang,11,Overlord,0,1,63.0,24539.8,390,339,51
9,Fang,11,Overlord,0,2,63.0,30941.5,492,339,153
9,Fang,11,Overlord,1,0,70.6,21339.0,303,339,-36
9,Fang,11,Overlord,1,1,70.6,24539.8,348,339,9
9,Fang,11,Overlord,1,2,70.6,30941.5,439,339,100
9,Fang,11,Overlord,2,0,85.7,21339.0,250,339,-89
9,Fang,11,Overlord,2,1,85.7,24539.8,287,339,-52
9,Fang,11,Overlord,2,2,85.7,30941.5,362,339,23
9,Fang,12,Stormcaller,0,0,63.0,1149.0,19,19,0
9,Fang,12,Stormcaller,0,1,63.0,1321.3,21,19,2
9,Fang,12,Stormcaller,0,2,63.0,1666.0,27,19,8
9,Fang,12,Stormcaller,1,0,70.6,1149.0,17,19,-2
9,Fang,12,Stormcaller,1,1,70.6,1321.3,19,19,0
9,Fang,12,Stormcaller,1,2,70.6,1666.0,24,19,5
9,Fang,12,Stormcaller,2,0,85.7,1149.0,14,19,-5
9,Fang,12,Stormcaller,2,1,85.7,1321.3,16,19,-3
9,Fang,12,Stormcaller,2,2,85.7,1666.0,20,19,1
9,Fang,13,Sledgehammer,0,0,63.0,3478.0,56,56,0
9,Fang,13,Sledgehammer,0,1,63.0,3999.7,64,56,8
9,Fang,13,Sledgehammer,0,2,63.0,5043.1,81,56,25
9,Fang,13,Sledgehammer,1,0,70.6,3478.0,50,56,-6
9,Fang,13,Sledgehammer,1,1,70.6,3999.7,57,56,1
9,Fang,13,Sledgehammer,1,2,70.6,5043.1,72,56,16
9,Fang,13,Sledgehammer,2,0,85.7,3478.0,41,56,-15
9,Fang,13,Sledgehammer,2,1,85.7,3999.7,47,56,-9
9,Fang,13,Sledgehammer,2,2,85.7,5043.1,59,56,3
9,Fang,14,Hacker,0,0,63.0,3249.0,52,52,0
9,Fang,14,Hacker,0,1,63.0,3736.3,60,52,8
9,Fang,14,Hacker,0,2,63.0,4711.1,75,52,23
9,Fang,14,Hacker,1,0,70.6,3249.0,47,52,-5
9,Fang,14,Hacker,1,1,70.6,3736.3,53,52,1
9,Fang,14,Hacker,1,2,70.6,4711.1,67,52,15
9,Fang,14,Hacker,2,0,85.7,3249.0,38,52,-14
9,Fang,14,Hacker,2,1,85.7,3736.3,44,52,-8
9,Fang,14,Hacker,2,2,85.7,4711.1,55,52,3
9,Fang,15,Arclight,0,0,63.0,4813.0,77,77,0
9,Fang,15,Arclight,0,1,63.0,5534.9,88,77,11
9,Fang,15,Arclight,0,2,63.0,6978.8,111,77,34
9,Fang,15,Arclight,1,0,70.6,4813.0,69,77,-8
9,Fang,15,Arclight,1,1,70.6,5534.9,79,77,2
9,Fang,15,Arclight,1,2,70.6,6978.8,99,77,22
9,Fang,15,Arclight,2,0,85.7,4813.0,57,77,-20
9,Fang,15,Arclight,2,1,85.7,5534.9,65,77,-12
9,Fang,15,Arclight,2,2,85.7,6978.8,82,77,5
9,Fang,16,Phoenix,0,0,63.0,1491.0,24,24,0
9,Fang,16,Phoenix,0,1,63.0,1714.6,28,24,4
9,Fang,16,Phoenix,0,2,63.0,2161.9,35,24,11
9,Fang,16,Phoenix,1,0,70.6,1491.0,22,24,-2
9,Fang,16,Phoenix,1,1,70.6,1714.6,25,24,1
9,Fang,16,Phoenix,1,2,70.6,2161.9,31,24,7
9,Fang,16,Phoenix,2,0,85.7,1491.0,18,24,-6
9,Fang,16,Phoenix,2,1,85.7,1714.6,21,24,-3
9,Fang,16,Phoenix,2,2,85.7,2161.9,26,24,2
9,Fang,17,War Factory,0,0,63.0,113593.0,1804,1804,0
9,Fang,17,War Factory,0,1,63.0,130631.9,2074,1804,270
9,Fang,17,War Factory,0,2,63.0,164709.9,2615,1804,811
9,Fang,17,War Factory,1,0,70.6,113593.0,1610,1804,-194
9,Fang,17,War Factory,1,1,70.6,130631.9,1852,1804,48
9,Fang,17,War Factory,1,2,70.6,164709.9,2335,1804,531
9,Fang,17,War Factory,2,0,85.7,113593.0,1326,1804,-478
9,Fang,17,War Factory,2,1,85.7,130631.9,1525,1804,-279
9,Fang,17,War Factory,2,2,85.7,164709.9,1923,1804,119
9,Fang,18,Wraith,0,0,63.0,14115.0,225,225,0
9,Fang,18,Wraith,0,1,63.0,16232.2,258,225,33
9,Fang,18,Wraith,0,2,63.0,20466.8,325,225,100
9,Fang,18,Wraith,1,0,70.6,14115.0,201,225,-24
9,Fang,18,Wraith,1,1,70.6,16232.2,231,225,6
9,Fang,18,Wraith,1,2,70.6,20466.8,291,225,66
9,Fang,18,Wraith,2,0,85.7,14115.0,165,225,-60
9,Fang,18,Wraith,2,1,85.7,16232.2,190,225,-35
9,Fang,18,Wraith,2,2,85.7,20466.8,239,225,14
9,Fang,19,Scorpion,0,0,63.0,18632.0,296,296,0
9,Fang,19,Scorpion,0,1,63.0,21426.8,341,296,45
9,Fang,19,Scorpion,0,2,63.0,27016.4,429,296,133
9,Fang,19,Scorpion,1,0,70.6,18632.0,265,296,-31
9,Fang,19,Scorpion,1,1,70.6,21426.8,304,296,8
9,Fang,19,Scorpion,1,2,70.6,27016.4,383,296,87
9,Fang,19,Scorpion,2,0,85.7,18632.0,218,296,-78
9,Fang,19,Scorpion,2,1,85.7,21426.8,251,296,-45
9,Fang,19,Scorpion,2,2,85.7,27016.4,316,296,20
9,Fang,20,Fire Badger,0,0,63.0,4222.0,68,68,0
9,Fang,20,Fire Badger,0,1,63.0,4855.3,78,68,10
9,Fang,20,Fire Badger,0,2,63.0,6121.9,98,68,30
9,Fang,20,Fire Badger,1,0,70.6,4222.0,60,68,-8
9,Fang,20,Fire Badger,1,1,70.6,4855.3,69,68,1
9,Fang,20,Fire Badger,1,2,70.6,6121.9,87,68,19
9,Fang,20,Fire Badger,2,0,85.7,4222.0,50,68,-18
9,Fang,20,Fire Badger,2,1,85.7,4855.3,57,68,-11
9,Fang,20,Fire Badger,2,2,85.7,6121.9,72,68,4
9,Fang,21,Sabertooth,0,0,63.0,14886.0,237,237,0
9,Fang,21,Sabertooth,0,1,63.0,17118.9,272,237,35
9,Fang,21,Sabertooth,0,2,63.0,21584.7,343,237,106
9,Fang,21,Sabertooth,1,0,70.6,14886.0,211,237,-26
9,Fang,21,Sabertooth,1,1,70.6,17118.9,243,237,6
9,Fang,21,Sabertooth,1,2,70.6,21584.7,306,237,69
9,Fang,21,Sabertooth,2,0,85.7,14886.0,174,237,-63
9,Fang,21,Sabertooth,2,1,85.7,17118.9,200,237,-37
9,Fang,21,Sabertooth,2,2,85.7,21584.7,252,237,15
9,Fang,22,Typhoon,0,0,63.0,9529.0,152,152,0
9,Fang,22,Typhoon,0,1,63.0,10958.3,174,152,22
9,Fang,22,Typhoon,0,2,63.0,13817.0,220,152,68
9,Fang,22,Typhoon,1,0,70.6,9529.0,136,152,-16
9,Fang,22,Typhoon,1,1,70.6,10958.3,156,152,4
9,Fang,22,Typhoon,1,2,70.6,13817.0,196,152,44
9,Fang,22,Typhoon,2,0,85.7,9529.0,112,152,-40
9,Fang,22,Typhoon,2,1,85.7,10958.3,128,152,-24
9,Fang,22,Typhoon,2,2,85.7,13817.0,162,152,10
9,Fang,23,Sandworm,0,0,63.0,48645.0,773,773,0
9,Fang,23,Sandworm,0,1,63.0,55941.7,888,773,115
9,Fang,23,Sandworm,0,2,63.0,70535.2,1120,773,347
9,Fang,23,Sandworm,1,0,70.6,48645.0,690,773,-83
9,Fang,23,Sandworm,1,1,70.6,55941.7,793,773,20
9,Fang,23,Sandworm,1,2,70.6,70535.2,1000,773,227
9,Fang,23,Sandworm,2,0,85.7,48645.0,568,773,-205
9,Fang,23,Sandworm,2,1,85.7,55941.7,653,773,-120
9,Fang,23,Sandworm,2,2,85.7,70535.2,824,773,51
9,Fang,24,Tarantula,0,0,63.0,14773.0,235,235,0
9,Fang,24,Tarantula,0,1,63.0,16988.9,270,235,35
9,Fang,24,Tarantula,0,2,63.0,21420.8,341,235,106
9,Fang,24,Tarantula,1,0,70.6,14773.0,210,235,-25
9,Fang,24,Tarantula,1,1,70.6,16988.9,241,235,6
9,Fang,24,Tarantula,1,2,70.6,21420.8,304,235,69
9,Fang,24,Tarantula,2,0,85.7,14773.0,173,235,-62
9,Fang,24,Tarantula,2,1,85.7,16988.9,199,235,-36
9,Fang,24,Tarantula,2,2,85.7,21420.8,251,235,16
9,Fang,25,Phantom Ray,0,0,63.0,3412.0,55,55,0
9,Fang,25,Phantom Ray,0,1,63.0,3923.8,63,55,8
9,Fang,25,Phantom Ray,0,2,63.0,4947.4,79,55,24
9,Fang,25,Phantom Ray,1,0,70.6,3412.0,49,55,-6
9,Fang,25,Phantom Ray,1,1,70.6,3923.8,56,55,1
9,Fang,25,Phantom Ray,1,2,70.6,4947.4,71,55,16
9,Fang,25,Phantom Ray,2,0,85.7,3412.0,40,55,-15
9,Fang,25,Phantom Ray,2,1,85.7,3923.8,46,55,-9
9,Fang,25,Phantom Ray,2,2,85.7,4947.4,58,55,3
9,Fang,26,Farseer,0,0,63.0,11991.0,191,191,0
9,Fang,26,Farseer,0,1,63.0,13789.6,219,191,28
9,Fang,26,Farseer,0,2,63.0,17387.0,276,191,85
9,Fang,26,Farseer,1,0,70.6,11991.0,170,191,-21
9,Fang,26,Farseer,1,1,70.6,13789.6,196,191,5
9,Fang,26,Farseer,1,2,70.6,17387.0,247,191,56
9,Fang,26,Farseer,2,0,85.7,11991.0,140,191,-51
9,Fang,26,Farseer,2,1,85.7,13789.6,161,191,-30
9,Fang,26,Farseer,2,2,85.7,17387.0,203,191,12
9,Fang,27,Raiden,0,0,63.0,16065.0,255,255,0
9,Fang,27,Raiden,0,1,63.0,18474.8,294,255,39
9,Fang,27,Raiden,0,2,63.0,23294.2,370,255,115
9,Fang,27,Raiden,1,0,70.6,16065.0,228,255,-27
9,Fang,27,Raiden,1,1,70.6,18474.8,262,255,7
9,Fang,27,Raiden,1,2,70.6,23294.2,331,255,76
9,Fang,27,Raiden,2,0,85.7,16065.0,188,255,-67
9,Fang,27,Raiden,2,1,85.7,18474.8,216,255,-39
9,Fang,27,Raiden,2,2,85.7,23294.2,272,255,17
9,Fang,28,Hound,0,0,63.0,879.0,14,14,0
9,Fang,28,Hound,0,1,63.0,1010.8,17,14,3
9,Fang,28,Hound,0,2,63.0,1274.5,21,14,7
9,Fang,28,Hound,1,0,70.6,879.0,13,14,-1
9,Fang,28,Hound,1,1,70.6,1010.8,15,14,1
9,Fang,28,Hound,1,2,70.6,1274.5,19,14,5
9,Fang,28,Hound,2,0,85.7,879.0,11,14,-3
9,Fang,28,Hound,2,1,85.7,1010.8,12,14,-2
9,Fang,28,Hound,2,2,85.7,1274.5,15,14,1
9,Fang,29,Abyss,0,0,63.0,66955.0,1063,1063,0
9,Fang,29,Abyss,0,1,63.0,76998.2,1223,1063,160
9,Fang,29,Abyss,0,2,63.0,97084.8,1542,1063,479
9,Fang,29,Abyss,1,0,70.6,66955.0,949,1063,-114
9,Fang,29,Abyss,1,1,70.6,76998.2,1092,1063,29
9,Fang,29,Abyss,1,2,70.6,97084.8,1376,1063,313
9,Fang,29,Abyss,2,0,85.7,66955.0,782,1063,-281
9,Fang,29,Abyss,2,1,85.7,76998.2,899,1063,-164
9,Fang,29,Abyss,2,2,85.7,97084.8,1134,1063,71
9,Fang,30,Void Eye,0,0,63.0,1522.0,25,25,0
9,Fang,30,Void Eye,0,1,63.0,1750.3,28,25,3
9,Fang,30,Void Eye,0,2,63.0,2206.9,36,25,11
9,Fang,30,Void Eye,1,0,70.6,1522.0,22,25,-3
9,Fang,30,Void Eye,1,1,70.6,1750.3,25,25,0
9,Fang,30,Void Eye,1,2,70.6,2206.9,32,25,7
9,Fang,30,Void Eye,2,0,85.7,1522.0,18,25,-7
9,Fang,30,Void Eye,2,1,85.7,1750.3,21,25,-4
9,Fang,30,Void Eye,2,2,85.7,2206.9,26,25,1
9,Fang,31,Vortex,0,0,63.0,7425.0,118,118,0
9,Fang,31,Vortex,0,1,63.0,8538.8,136,118,18
9,Fang,31,Vortex,0,2,63.0,10766.2,171,118,53
9,Fang,31,Vortex,1,0,70.6,7425.0,106,118,-12
9,Fang,31,Vortex,1,1,70.6,8538.8,122,118,4
9,Fang,31,Vortex,1,2,70.6,10766.2,153,118,35
9,Fang,31,Vortex,2,0,85.7,7425.0,87,118,-31
9,Fang,31,Vortex,2,1,85.7,8538.8,100,118,-18
9,Fang,31,Vortex,2,2,85.7,10766.2,126,118,8
9,Fang,2002,Mountain,0,0,63.0,136657.0,2170,2170,0
9,Fang,2002,Mountain,0,1,63.0,157155.5,2495,2170,325
9,Fang,2002,Mountain,0,2,63.0,198152.6,3146,2170,976
9,Fang,2002,Mountain,1,0,70.6,136657.0,1937,2170,-233
9,Fang,2002,Mountain,1,1,70.6,157155.5,2228,2170,58
9,Fang,2002,Mountain,1,2,70.6,198152.6,2809,2170,639
9,Fang,2002,Mountain,2,0,85.7,136657.0,1595,2170,-575
9,Fang,2002,Mountain,2,1,85.7,157155.5,1835,2170,-335
9,Fang,2002,Mountain,2,2,85.7,198152.6,2313,2170,143
10,Crawler,1,Fortress,0,0,79.0,43938.0,557,557,0
10,Crawler,1,Fortress,0,1,79.0,50528.7,640,557,83
10,Crawler,1,Fortress,0,2,79.0,63710.1,807,557,250
10,Crawler,1,Fortress,1,0,88.5,43938.0,497,557,-60
10,Crawler,1,Fortress,1,1,88.5,50528.7,572,557,15
10,Crawler,1,Fortress,1,2,88.5,63710.1,721,557,164
10,Crawler,1,Fortress,2,0,107.4,43938.0,409,557,-148
10,Crawler,1,Fortress,2,1,107.4,50528.7,471,557,-86
10,Crawler,1,Fortress,2,2,107.4,63710.1,593,557,36
10,Crawler,2,Marksman,0,0,79.0,1622.0,21,21,0
10,Crawler,2,Marksman,0,1,79.0,1865.3,24,21,3
10,Crawler,2,Marksman,0,2,79.0,2351.9,30,21,9
10,Crawler,2,Marksman,1,0,88.5,1622.0,19,21,-2
10,Crawler,2,Marksman,1,1,88.5,1865.3,22,21,1
10,Crawler,2,Marksman,1,2,88.5,2351.9,27,21,6
10,Crawler,2,Marksman,2,0,107.4,1622.0,16,21,-5
10,Crawler,2,Marksman,2,1,107.4,1865.3,18,21,-3
10,Crawler,2,Marksman,2,2,107.4,2351.9,22,21,1
10,Crawler,3,Vulcan,0,0,79.0,30279.0,384,384,0
10,Crawler,3,Vulcan,0,1,79.0,34820.8,441,384,57
10,Crawler,3,Vulcan,0,2,79.0,43904.5,556,384,172
10,Crawler,3,Vulcan,1,0,88.5,30279.0,343,384,-41
10,Crawler,3,Vulcan,1,1,88.5,34820.8,394,384,10
10,Crawler,3,Vulcan,1,2,88.5,43904.5,497,384,113
10,Crawler,3,Vulcan,2,0,107.4,30279.0,282,384,-102
10,Crawler,3,Vulcan,2,1,107.4,34820.8,325,384,-59
10,Crawler,3,Vulcan,2,2,107.4,43904.5,409,384,25
10,Crawler,4,Melting Point,0,0,79.0,30907.0,392,392,0
10,Crawler,4,Melting Point,0,1,79.0,35543.0,450,392,58
10,Crawler,4,Melting Point,0,2,79.0,44815.2,568,392,176
10,Crawler,4,Melting Point,1,0,88.5,30907.0,350,392,-42
10,Crawler,4,Melting Point,1,1,88.5,35543.0,402,392,10
10,Crawler,4,Melting Point,1,2,88.5,44815.2,507,392,115
10,Crawler,4,Melting Point,2,0,107.4,30907.0,288,392,-104
10,Crawler,4,Melting Point,2,1,107.4,35543.0,331,392,-61
10,Crawler,4,Melting Point,2,2,107.4,44815.2,418,392,26
10,Crawler,5,Rhino,0,0,79.0,19297.0,245,245,0
10,Crawler,5,Rhino,0,1,79.0,22191.5,281,245,36
10,Crawler,5,Rhino,0,2,79.0,27980.6,355,245,110
10,Crawler,5,Rhino,1,0,88.5,19297.0,219,245,-26
10,Crawler,5,Rhino,1,1,88.5,22191.5,251,245,6
10,Crawler,5,Rhino,1,2,88.5,27980.6,317,245,72
10,Crawler,5,Rhino,2,0,107.4,19297.0,180,245,-65
10,Crawler,5,Rhino,2,1,107.4,22191.5,207,245,-38
10,Crawler,5,Rhino,2,2,107.4,27980.6,261,245,16
10,Crawler,7,Mustang,0,0,79.0,343.0,5,5,0
10,Crawler,7,Mustang,0,1,79.0,394.4,5,5,0
10,Crawler,7,Mustang,0,2,79.0,497.3,7,5,2
10,Crawler,7,Mustang,1,0,88.5,343.0,4,5,-1
10,Crawler,7,Mustang,1,1,88.5,394.4,5,5,0
10,Crawler,7,Mustang,1,2,88.5,497.3,6,5,1
10,Crawler,7,Mustang,2,0,107.4,343.0,4,5,-1
10,Crawler,7,Mustang,2,1,107.4,394.4,4,5,-1
10,Crawler,7,Mustang,2,2,107.4,497.3,5,5,0
10,Crawler,8,Steel Ball,0,0,79.0,4571.0,58,58,0
10,Crawler,8,Steel Ball,0,1,79.0,5256.6,67,58,9
10,Crawler,8,Steel Ball,0,2,79.0,6627.9,84,58,26
10,Crawler,8,Steel Ball,1,0,88.5,4571.0,52,58,-6
10,Crawler,8,Steel Ball,1,1,88.5,5256.6,60,58,2
10,Crawler,8,Steel Ball,1,2,88.5,6627.9,75,58,17
10,Crawler,8,Steel Ball,2,0,107.4,4571.0,43,58,-15
10,Crawler,8,Steel Ball,2,1,107.4,5256.6,49,58,-9
10,Crawler,8,Steel Ball,2,2,107.4,6627.9,62,58,4
10,Crawler,9,Fang,0,0,79.0,117.0,2,2,0
10,Crawler,9,Fang,0,1,79.0,134.5,2,2,0
10,Crawler,9,Fang,0,2,79.0,169.7,3,2,1
10,Crawler,9,Fang,1,0,88.5,117.0,2,2,0
10,Crawler,9,Fang,1,1,88.5,134.5,2,2,0
10,Crawler,9,Fang,1,2,88.5,169.7,2,2,0
10,Crawler,9,Fang,2,0,107.4,117.0,2,2,0
10,Crawler,9,Fang,2,1,107.4,134.5,2,2,0
10,Crawler,9,Fang,2,2,107.4,169.7,2,2,0
10,Crawler,10,Crawler,0,0,79.0,263.0,4,4,0
10,Crawler,10,Crawler,0,1,79.0,302.4,4,4,0
10,Crawler,10,Crawler,0,2,79.0,381.3,5,4,1
10,Crawler,10,Crawler,1,0,88.5,263.0,3,4,-1
10,Crawler,10,Crawler,1,1,88.5,302.4,4,4,0
10,Crawler,10,Crawler,1,2,88.5,381.3,5,4,1
10,Crawler,10,Crawler,2,0,107.4,263.0,3,4,-1
10,Crawler,10,Crawler,2,1,107.4,302.4,3,4,-1
10,Crawler,10,Crawler,2,2,107.4,381.3,4,4,0
10,Crawler,12,Stormcaller,0,0,79.0,1149.0,15,15,0
10,Crawler,12,Stormcaller,0,1,79.0,1321.3,17,15,2
10,Crawler,12,Stormcaller,0,2,79.0,1666.0,22,15,7
10,Crawler,12,Stormcaller,1,0,88.5,1149.0,13,15,-2
10,Crawler,12,Stormcaller,1,1,88.5,1321.3,15,15,0
10,Crawler,12,Stormcaller,1,2,88.5,1666.0,19,15,4
10,Crawler,12,Stormcaller,2,0,107.4,1149.0,11,15,-4
10,Crawler,12,Stormcaller,2,1,107.4,1321.3,13,15,-2
10,Crawler,12,Stormcaller,2,2,107.4,1666.0,16,15,1
10,Crawler,13,Sledgehammer,0,0,79.0,3478.0,45,45,0
10,Crawler,13,Sledgehammer,0,1,79.0,3999.7,51,45,6
10,Crawler,13,Sledgehammer,0,2,79.0,5043.1,64,45,19
10,Crawler,13,Sledgehammer,1,0,88.5,3478.0,40,45,-5
10,Crawler,13,Sledgehammer,1,1,88.5,3999.7,46,45,1
10,Crawler,13,Sledgehammer,1,2,88.5,5043.1,57,45,12
10,Crawler,13,Sledgehammer,2,0,107.4,3478.0,33,45,-12
10,Crawler,13,Sledgehammer,2,1,107.4,3999.7,38,45,-7
10,Crawler,13,Sledgehammer,2,2,107.4,5043.1,47,45,2
10,Crawler,14,Hacker,0,0,79.0,3249.0,42,42,0
10,Crawler,14,Hacker,0,1,79.0,3736.3,48,42,6
10,Crawler,14,Hacker,0,2,79.0,4711.1,60,42,18
